student_id,gender,grade,stream,class_name,class_section,class_size,subject,semester,visited_resources,announcements_viewed,discussion_participation,absence_days,weekly_study_hours,homework_completion_rate,final_score,caps_level,performance_class,is_pass
FHS1739,Female,Grade 12,Commerce,12B,B,38,Accounting,Semester 2,53,43,49,Under-7,13.1,83,49,3,M,1
FHS1740,Female,Grade 12,Tourism,12C,C,38,History,Semester 2,38,54,54,Under-7,14.4,67,67,5,M,1
FHS1741,Female,Grade 12,Science,12A,A,35,Mathematics,Semester 1,71,15,56,Under-7,17.6,66,62,5,M,1
FHS1742,Female,Grade 12,Commerce,12B,B,42,Business Studies,Semester 1,48,37,33,Under-7,9.5,55,44,3,M,1
FHS1743,Male,Grade 12,Science,12A,A,42,Information Technology,Semester 1,28,54,55,Above-7,12.5,31,28,1,L,0
FHS1744,Male,Grade 12,Commerce,12B,B,38,English FAL,Semester 1,37,50,21,Under-7,14.8,69,49,3,M,1
FHS1745,Male,Grade 12,Science,12A,A,38,Physical Sciences,Semester 1,60,47,50,Under-7,14.0,61,55,4,M,1
FHS1746,Male,Grade 12,Commerce,12B,B,38,Mathematics,Semester 2,68,55,36,Under-7,20.2,78,45,3,M,1
FHS1747,Female,Grade 12,Science,12A,A,35,Life Sciences,Semester 1,20,67,11,Under-7,12.4,33,28,1,L,0
FHS1748,Male,Grade 12,Commerce,12B,B,38,Business Studies,Semester 2,45,26,46,Above-7,7.5,51,18,1,L,0
FHS1749,Male,Grade 12,Commerce,12B,B,38,Accounting,Semester 1,27,35,64,Above-7,10.6,65,31,2,L,0
FHS1750,Female,Grade 12,Science,12A,A,45,Geography,Semester 1,54,46,51,Under-7,15.6,51,51,4,M,1
FHS1751,Female,Grade 12,Commerce,12B,B,45,Economics,Semester 1,51,66,43,Under-7,8.9,41,38,2,L,0
FHS1752,Female,Grade 12,Science,12A,A,45,Geography,Semester 1,62,14,25,Under-7,15.0,65,44,3,M,1
FHS1753,Male,Grade 12,Commerce,12B,B,32,Life Orientation,Semester 1,88,41,57,Under-7,16.6,67,86,7,H,1
FHS1754,Female,Grade 12,Science,12A,A,38,Mathematics,Semester 1,30,36,43,Above-7,7.1,39,16,1,L,0
FHS1755,Male,Grade 12,Commerce,12B,B,42,English FAL,Semester 1,26,39,9,Under-7,5.0,35,41,3,M,1
FHS1756,Male,Grade 12,Commerce,12B,B,32,Life Orientation,Semester 1,99,54,59,Under-7,21.3,98,93,7,H,1
FHS1757,Female,Grade 12,Science,12A,A,35,Mathematics,Semester 2,28,10,40,Above-7,6.1,63,5,1,L,0
FHS1758,Male,Grade 12,Tourism,12C,C,35,Geography,Semester 1,91,32,75,Under-7,19.2,71,70,6,H,1
FHS1759,Female,Grade 12,Science,12A,A,38,Life Orientation,Semester 1,16,36,49,Under-7,7.3,28,32,2,L,0
FHS1760,Female,Grade 12,Commerce,12B,B,35,Life Orientation,Semester 1,64,24,81,Above-7,14.2,64,52,4,M,1
FHS1761,Male,Grade 12,Commerce,12B,B,42,Economics,Semester 1,65,61,92,Under-7,22.3,91,80,7,H,1
FHS1762,Male,Grade 12,Science,12A,A,45,Geography,Semester 2,58,37,28,Under-7,7.5,63,43,3,M,1
FHS1763,Male,Grade 12,Tourism,12C,C,42,Geography,Semester 1,82,70,50,Under-7,16.8,84,60,5,M,1
FHS1764,Male,Grade 12,Tourism,12C,C,38,Life Orientation,Semester 2,87,52,36,Under-7,17.7,68,73,6,H,1
FHS1765,Female,Grade 12,Science,12A,A,32,Geography,Semester 1,66,47,53,Above-7,14.1,72,46,3,M,1
FHS1766,Male,Grade 12,Science,12A,A,42,Mathematics,Semester 1,47,77,52,Under-7,7.2,49,40,3,M,1
FHS1767,Female,Grade 12,Commerce,12B,B,42,English FAL,Semester 1,4,40,44,Under-7,15.4,54,39,2,L,0
FHS1768,Male,Grade 12,Tourism,12C,C,35,Life Orientation,Semester 2,87,71,55,Under-7,16.5,76,68,5,M,1
FHS1769,Male,Grade 12,Tourism,12C,C,45,Tourism,Semester 2,54,33,40,Under-7,16.9,64,61,5,M,1
FHS1770,Male,Grade 12,Science,12A,A,38,Information Technology,Semester 2,63,34,30,Under-7,6.1,42,47,3,M,1
FHS1771,Male,Grade 12,Tourism,12C,C,38,Tourism,Semester 2,13,12,46,Above-7,7.0,44,15,1,L,0
FHS1772,Female,Grade 12,Science,12A,A,35,Information Technology,Semester 1,72,39,63,Above-7,6.6,41,46,3,M,1
FHS1773,Female,Grade 12,Commerce,12B,B,32,Mathematical Literacy,Semester 1,60,67,42,Under-7,10.8,81,62,5,M,1
FHS1774,Female,Grade 12,Commerce,12B,B,38,Life Orientation,Semester 2,51,44,70,Under-7,9.2,83,68,5,M,1
FHS1775,Female,Grade 12,Science,12A,A,45,Geography,Semester 1,22,0,37,Above-7,2.0,36,5,1,L,0
FHS1776,Female,Grade 12,Commerce,12B,B,48,Business Studies,Semester 1,88,20,59,Under-7,19.2,83,61,5,M,1
FHS1777,Male,Grade 12,Science,12A,A,42,Life Orientation,Semester 2,60,14,30,Under-7,15.1,60,48,3,M,1
FHS1778,Female,Grade 12,Tourism,12C,C,45,Mathematical Literacy,Semester 2,72,65,62,Above-7,14.7,73,56,4,M,1
FHS1779,Female,Grade 12,Commerce,12B,B,32,Life Orientation,Semester 2,87,70,80,Under-7,19.1,96,84,7,H,1
FHS1780,Female,Grade 12,Science,12A,A,32,Life Sciences,Semester 2,90,38,77,Above-7,18.3,91,54,4,M,1
FHS1781,Female,Grade 12,Commerce,12B,B,32,Life Orientation,Semester 2,45,35,47,Above-7,5.9,42,24,1,L,0
FHS1782,Male,Grade 12,Science,12A,A,35,Geography,Semester 1,77,36,32,Above-7,13.2,62,50,4,M,1
FHS1783,Female,Grade 12,Science,12A,A,35,Life Orientation,Semester 1,70,1,20,Under-7,13.2,65,56,4,M,1
FHS1784,Male,Grade 12,Science,12A,A,38,Physical Sciences,Semester 1,49,18,38,Above-7,5.1,51,9,1,L,0
FHS1785,Male,Grade 12,Science,12A,A,48,Information Technology,Semester 2,51,22,34,Under-7,9.0,58,49,3,M,1
FHS1786,Female,Grade 12,Commerce,12B,B,42,Economics,Semester 1,76,32,27,Above-7,11.8,75,45,3,M,1
FHS1787,Male,Grade 12,Commerce,12B,B,32,Economics,Semester 2,76,6,55,Under-7,15.7,78,61,5,M,1
FHS1788,Female,Grade 12,Science,12A,A,38,Mathematics,Semester 1,23,36,24,Under-7,10.1,93,46,3,M,1
FHS1789,Male,Grade 12,Tourism,12C,C,35,Tourism,Semester 1,34,45,44,Under-7,4.3,56,44,3,M,1
FHS1790,Female,Grade 12,Science,12A,A,32,Information Technology,Semester 1,75,95,61,Under-7,21.6,86,80,7,H,1
FHS1791,Male,Grade 12,Science,12A,A,42,Mathematics,Semester 1,34,44,32,Above-7,10.0,47,5,1,L,0
FHS1792,Male,Grade 12,Commerce,12B,B,35,Mathematical Literacy,Semester 1,37,14,10,Under-7,5.1,24,16,1,L,0
FHS1793,Female,Grade 12,Science,12A,A,32,Life Sciences,Semester 2,36,24,16,Above-7,12.3,62,21,1,L,0
FHS1794,Female,Grade 12,Tourism,12C,C,42,Life Orientation,Semester 1,40,73,40,Under-7,13.9,79,66,5,M,1
FHS1795,Male,Grade 12,Tourism,12C,C,45,History,Semester 1,55,47,50,Above-7,16.6,92,48,3,M,1
FHS1796,Female,Grade 12,Commerce,12B,B,32,Business Studies,Semester 1,38,34,26,Under-7,8.2,68,43,3,M,1
FHS1797,Female,Grade 12,Tourism,12C,C,32,Tourism,Semester 2,91,55,50,Under-7,17.7,82,80,7,H,1
FHS1798,Female,Grade 12,Commerce,12B,B,42,Mathematics,Semester 2,79,62,60,Under-7,21.0,81,74,6,H,1
FHS1799,Male,Grade 12,Commerce,12B,B,42,Mathematics,Semester 2,8,0,39,Under-7,3.4,25,5,1,L,0
FHS1800,Male,Grade 12,Science,12A,A,32,Geography,Semester 2,64,48,51,Under-7,7.5,58,42,3,M,1
FHS1801,Female,Grade 12,Science,12A,A,48,English FAL,Semester 1,99,63,99,Under-7,19.5,82,83,7,H,1
FHS1802,Female,Grade 12,Tourism,12C,C,35,Life Orientation,Semester 2,57,51,65,Under-7,16.0,81,70,6,H,1
FHS1803,Female,Grade 12,Science,12A,A,32,Life Orientation,Semester 2,0,34,31,Above-7,5.5,19,5,1,L,0
FHS1804,Male,Grade 12,Commerce,12B,B,35,English FAL,Semester 1,70,25,55,Under-7,13.9,41,47,3,M,1
FHS1805,Male,Grade 12,Commerce,12B,B,35,Accounting,Semester 1,36,50,54,Above-7,7.6,46,11,1,L,0
FHS1806,Male,Grade 12,Commerce,12B,B,32,English FAL,Semester 1,0,0,39,Above-7,2.7,28,5,1,L,0
FHS1807,Female,Grade 12,Science,12A,A,32,Geography,Semester 1,81,42,73,Under-7,24.3,88,74,6,H,1
FHS1808,Female,Grade 12,Commerce,12B,B,32,Accounting,Semester 2,79,66,66,Under-7,13.6,80,81,7,H,1
FHS1809,Female,Grade 12,Science,12A,A,38,Physical Sciences,Semester 2,28,63,96,Above-7,10.5,60,33,2,L,0
FHS1810,Female,Grade 12,Science,12A,A,32,English FAL,Semester 2,63,38,64,Under-7,6.2,52,50,4,M,1
FHS1811,Male,Grade 12,Commerce,12B,B,38,English FAL,Semester 2,88,52,57,Above-7,13.3,70,49,3,M,1
FHS1812,Female,Grade 12,Science,12A,A,48,Geography,Semester 1,99,47,58,Under-7,8.4,55,49,3,M,1
FHS1813,Male,Grade 12,Commerce,12B,B,32,Mathematics,Semester 2,55,51,80,Under-7,21.2,81,55,4,M,1
FHS1814,Male,Grade 12,Commerce,12B,B,42,English FAL,Semester 2,40,41,46,Under-7,11.4,59,44,3,M,1
FHS1815,Female,Grade 12,Commerce,12B,B,38,Economics,Semester 1,48,37,59,Under-7,23.2,80,62,5,M,1
FHS1816,Male,Grade 12,Commerce,12B,B,48,Mathematical Literacy,Semester 2,46,60,91,Under-7,17.3,55,56,4,M,1
FHS1817,Male,Grade 12,Science,12A,A,32,Life Sciences,Semester 2,39,23,59,Under-7,12.0,78,53,4,M,1
FHS1818,Female,Grade 12,Science,12A,A,32,Physical Sciences,Semester 1,81,63,66,Under-7,19.0,91,65,5,M,1
FHS1819,Male,Grade 12,Science,12A,A,35,Physical Sciences,Semester 2,26,7,30,Under-7,13.5,39,28,1,L,0
FHS1820,Female,Grade 12,Commerce,12B,B,42,Accounting,Semester 1,72,31,42,Under-7,15.0,51,51,4,M,1
FHS1821,Female,Grade 12,Commerce,12B,B,38,Business Studies,Semester 2,64,22,75,Under-7,10.0,65,52,4,M,1
FHS1822,Male,Grade 12,Tourism,12C,C,32,English FAL,Semester 2,35,53,51,Under-7,14.0,54,52,4,M,1
FHS1823,Male,Grade 12,Science,12A,A,42,Physical Sciences,Semester 2,54,82,40,Under-7,12.7,62,55,4,M,1
FHS1824,Female,Grade 12,Tourism,12C,C,35,History,Semester 2,60,69,66,Above-7,15.1,69,62,5,M,1
FHS1825,Male,Grade 12,Science,12A,A,38,English FAL,Semester 2,63,42,47,Above-7,9.0,52,24,1,L,0
FHS1826,Female,Grade 12,Commerce,12B,B,35,Mathematical Literacy,Semester 1,30,20,41,Under-7,2.0,68,24,1,L,0
FHS1827,Female,Grade 12,Tourism,12C,C,32,Mathematical Literacy,Semester 2,66,50,45,Under-7,13.2,68,59,4,M,1
FHS1828,Male,Grade 12,Science,12A,A,42,Geography,Semester 1,77,55,69,Under-7,18.5,80,73,6,H,1
FHS1829,Male,Grade 12,Tourism,12C,C,38,History,Semester 2,35,31,33,Under-7,6.0,52,37,2,L,0
FHS1830,Female,Grade 12,Commerce,12B,B,38,English FAL,Semester 2,58,39,58,Under-7,3.6,67,54,4,M,1
FHS1831,Male,Grade 12,Tourism,12C,C,48,History,Semester 1,91,51,54,Under-7,16.8,82,75,6,H,1
FHS1832,Male,Grade 12,Science,12A,A,32,Physical Sciences,Semester 1,72,40,61,Under-7,7.2,68,50,4,M,1
FHS1833,Male,Grade 12,Science,12A,A,38,Life Sciences,Semester 1,70,29,57,Under-7,14.9,70,71,6,H,1
FHS1834,Male,Grade 12,Commerce,12B,B,48,Life Orientation,Semester 2,52,34,38,Under-7,11.5,69,51,4,M,1
FHS1835,Female,Grade 12,Tourism,12C,C,32,History,Semester 2,51,41,15,Above-7,5.5,56,27,1,L,0
FHS1836,Male,Grade 12,Tourism,12C,C,32,English FAL,Semester 2,54,66,62,Under-7,9.3,71,74,6,H,1
FHS1837,Female,Grade 12,Science,12A,A,32,Life Orientation,Semester 1,43,6,27,Above-7,10.4,46,8,1,L,0
FHS1838,Female,Grade 12,Science,12A,A,38,Life Sciences,Semester 2,50,55,54,Under-7,9.1,67,47,3,M,1
FHS1839,Male,Grade 12,Tourism,12C,C,38,History,Semester 2,61,46,89,Under-7,14.0,91,68,5,M,1
FHS1840,Female,Grade 12,Tourism,12C,C,35,Geography,Semester 1,82,36,44,Under-7,12.5,52,54,4,M,1
FHS1841,Male,Grade 12,Commerce,12B,B,32,Mathematical Literacy,Semester 1,57,57,76,Above-7,14.6,73,40,3,M,1
FHS1842,Male,Grade 12,Tourism,12C,C,35,Geography,Semester 1,90,55,73,Under-7,15.8,95,75,6,H,1
FHS1843,Male,Grade 12,Commerce,12B,B,38,Mathematical Literacy,Semester 1,62,53,59,Under-7,17.9,86,66,5,M,1
FHS1844,Female,Grade 12,Commerce,12B,B,38,Life Orientation,Semester 1,40,53,37,Above-7,13.6,53,27,1,L,0
FHS1845,Female,Grade 12,Science,12A,A,35,Physical Sciences,Semester 2,29,0,24,Above-7,3.8,39,5,1,L,0
FHS1846,Female,Grade 12,Science,12A,A,35,Information Technology,Semester 2,71,77,59,Under-7,17.4,78,70,6,H,1
FHS1847,Female,Grade 12,Commerce,12B,B,35,Business Studies,Semester 1,74,75,51,Under-7,11.3,62,54,4,M,1
FHS1848,Male,Grade 12,Tourism,12C,C,42,Tourism,Semester 2,12,14,21,Above-7,6.6,36,8,1,L,0
FHS1849,Female,Grade 12,Commerce,12B,B,35,Mathematics,Semester 1,57,10,43,Under-7,14.5,58,46,3,M,1
FHS1850,Male,Grade 12,Science,12A,A,38,English FAL,Semester 1,64,48,72,Under-7,12.2,83,70,6,H,1
FHS1851,Female,Grade 12,Commerce,12B,B,35,Economics,Semester 2,42,34,30,Under-7,12.6,66,51,4,M,1
FHS1852,Male,Grade 12,Science,12A,A,38,Life Sciences,Semester 2,85,64,75,Under-7,22.2,95,83,7,H,1
FHS1853,Female,Grade 12,Tourism,12C,C,38,Tourism,Semester 1,96,24,65,Under-7,20.0,88,79,6,H,1
FHS1854,Female,Grade 12,Tourism,12C,C,35,Tourism,Semester 2,78,52,56,Under-7,16.3,89,73,6,H,1
FHS1855,Female,Grade 12,Science,12A,A,35,Mathematics,Semester 1,93,65,50,Under-7,11.3,72,58,4,M,1
FHS1856,Male,Grade 12,Science,12A,A,48,Mathematics,Semester 1,84,65,37,Under-7,9.1,79,63,5,M,1
FHS1857,Female,Grade 12,Commerce,12B,B,38,Economics,Semester 1,72,27,86,Under-7,11.2,83,63,5,M,1
FHS1858,Female,Grade 12,Science,12A,A,38,Life Orientation,Semester 1,2,27,22,Under-7,9.6,48,41,3,M,1
FHS1859,Female,Grade 12,Commerce,12B,B,32,Accounting,Semester 1,52,75,55,Under-7,15.8,57,53,4,M,1
FHS1860,Male,Grade 12,Science,12A,A,38,Life Orientation,Semester 1,39,0,42,Above-7,14.4,66,39,2,L,0
FHS1861,Male,Grade 12,Commerce,12B,B,42,English FAL,Semester 1,47,55,40,Above-7,15.3,73,41,3,M,1
FHS1862,Female,Grade 12,Science,12A,A,42,Life Sciences,Semester 1,49,36,58,Under-7,10.0,58,44,3,M,1
FHS1863,Female,Grade 12,Commerce,12B,B,38,English FAL,Semester 2,78,39,49,Under-7,12.1,74,64,5,M,1
FHS1864,Female,Grade 12,Science,12A,A,38,English FAL,Semester 1,41,41,26,Under-7,6.2,52,36,2,L,0
FHS1865,Female,Grade 12,Science,12A,A,38,Mathematics,Semester 2,43,29,34,Under-7,9.9,38,30,2,L,0
FHS1866,Male,Grade 12,Commerce,12B,B,35,Business Studies,Semester 1,65,38,44,Under-7,17.1,61,57,4,M,1
FHS1867,Female,Grade 12,Commerce,12B,B,35,Business Studies,Semester 1,62,51,57,Under-7,10.9,78,60,5,M,1
FHS1868,Female,Grade 12,Science,12A,A,42,Mathematics,Semester 2,19,32,20,Under-7,11.8,50,22,1,L,0
FHS1869,Male,Grade 12,Science,12A,A,35,Information Technology,Semester 2,72,65,51,Under-7,21.9,80,77,6,H,1
FHS1870,Male,Grade 12,Science,12A,A,32,Mathematics,Semester 2,19,18,41,Above-7,11.8,46,13,1,L,0
FHS1871,Male,Grade 12,Science,12A,A,35,Physical Sciences,Semester 2,63,19,72,Under-7,19.1,65,50,4,M,1
FHS1872,Female,Grade 12,Science,12A,A,42,Information Technology,Semester 1,53,65,37,Under-7,12.0,67,52,4,M,1
FHS1873,Male,Grade 12,Commerce,12B,B,38,Mathematics,Semester 2,70,51,46,Above-7,14.7,69,39,2,L,0
FHS1874,Male,Grade 12,Science,12A,A,35,Life Orientation,Semester 2,24,61,66,Under-7,16.2,55,65,5,M,1
FHS1875,Male,Grade 12,Science,12A,A,32,Information Technology,Semester 1,57,76,86,Under-7,14.4,68,61,5,M,1
FHS1876,Female,Grade 12,Commerce,12B,B,42,Economics,Semester 2,70,46,49,Under-7,20.1,67,71,6,H,1
FHS1877,Male,Grade 12,Commerce,12B,B,42,Accounting,Semester 2,76,80,85,Under-7,15.9,82,63,5,M,1
FHS1878,Male,Grade 12,Science,12A,A,42,Mathematics,Semester 2,33,10,35,Under-7,7.2,45,28,1,L,0
FHS1879,Female,Grade 12,Tourism,12C,C,35,History,Semester 1,49,32,34,Above-7,12.1,62,38,2,L,0
FHS1880,Female,Grade 12,Science,12A,A,42,Physical Sciences,Semester 2,86,50,51,Above-7,17.6,81,52,4,M,1
FHS1881,Female,Grade 12,Science,12A,A,45,Life Sciences,Semester 2,29,6,24,Under-7,2.0,20,20,1,L,0
FHS1882,Female,Grade 12,Science,12A,A,42,Geography,Semester 2,82,50,72,Under-7,16.4,86,72,6,H,1
FHS1883,Female,Grade 12,Science,12A,A,32,Life Orientation,Semester 2,55,73,66,Under-7,9.6,51,52,4,M,1
FHS1884,Male,Grade 12,Science,12A,A,32,Life Orientation,Semester 1,57,39,14,Above-7,10.4,72,32,2,L,0
FHS1885,Male,Grade 12,Tourism,12C,C,32,History,Semester 1,47,32,71,Under-7,9.3,64,55,4,M,1
FHS1886,Female,Grade 12,Science,12A,A,35,Information Technology,Semester 2,49,49,35,Under-7,11.8,67,60,5,M,1
FHS1887,Male,Grade 12,Commerce,12B,B,35,Mathematical Literacy,Semester 2,39,34,15,Above-7,14.6,41,26,1,L,0
FHS1888,Female,Grade 12,Commerce,12B,B,38,Accounting,Semester 1,28,17,9,Above-7,8.0,35,5,1,L,0
FHS1889,Male,Grade 12,Science,12A,A,38,Information Technology,Semester 2,71,32,74,Above-7,15.5,79,43,3,M,1
FHS1890,Male,Grade 12,Commerce,12B,B,42,English FAL,Semester 2,9,31,15,Above-7,10.7,38,5,1,L,0
FHS1891,Male,Grade 12,Commerce,12B,B,35,Life Orientation,Semester 1,70,14,18,Under-7,21.2,50,60,5,M,1
FHS1892,Male,Grade 12,Science,12A,A,35,Life Sciences,Semester 2,47,26,30,Above-7,8.5,45,37,2,L,0
FHS1893,Male,Grade 12,Tourism,12C,C,42,Tourism,Semester 1,37,56,65,Under-7,8.4,65,44,3,M,1
FHS1894,Male,Grade 12,Commerce,12B,B,42,Mathematics,Semester 1,50,29,17,Under-7,9.6,67,39,2,L,0
FHS1895,Female,Grade 12,Science,12A,A,45,Geography,Semester 2,33,27,40,Under-7,10.1,45,40,3,M,1
FHS1896,Female,Grade 12,Science,12A,A,35,Life Orientation,Semester 2,46,27,53,Above-7,12.2,65,31,2,L,0
FHS1897,Female,Grade 12,Commerce,12B,B,35,Life Orientation,Semester 1,74,96,53,Under-7,12.4,79,73,6,H,1
FHS1898,Male,Grade 12,Commerce,12B,B,38,English FAL,Semester 2,53,12,74,Under-7,7.2,44,42,3,M,1
FHS1899,Female,Grade 12,Commerce,12B,B,42,Mathematics,Semester 1,59,66,48,Under-7,9.9,61,41,3,M,1
FHS1900,Male,Grade 12,Tourism,12C,C,35,History,Semester 1,59,74,24,Under-7,13.4,77,70,6,H,1
FHS1901,Female,Grade 12,Science,12A,A,32,Physical Sciences,Semester 1,35,37,38,Above-7,8.7,43,10,1,L,0
FHS1902,Male,Grade 12,Science,12A,A,38,Geography,Semester 1,52,24,22,Under-7,2.0,39,38,2,L,0
FHS1903,Female,Grade 12,Science,12A,A,42,English FAL,Semester 2,52,40,31,Under-7,12.3,37,50,4,M,1
FHS1904,Female,Grade 12,Commerce,12B,B,32,Mathematics,Semester 1,78,0,30,Above-7,10.8,80,37,2,L,0
FHS1905,Female,Grade 12,Commerce,12B,B,42,Business Studies,Semester 1,78,61,73,Under-7,18.8,91,80,7,H,1
FHS1906,Male,Grade 12,Science,12A,A,42,Life Sciences,Semester 1,14,16,56,Under-7,6.3,44,27,1,L,0
FHS1907,Male,Grade 12,Tourism,12C,C,35,History,Semester 1,78,92,78,Above-7,16.1,74,70,6,H,1
FHS1908,Male,Grade 12,Commerce,12B,B,42,Life Orientation,Semester 1,63,85,43,Under-7,15.6,99,67,5,M,1
FHS1909,Male,Grade 12,Science,12A,A,38,Physical Sciences,Semester 1,56,58,33,Under-7,11.2,52,40,3,M,1
FHS1910,Female,Grade 12,Tourism,12C,C,42,Mathematical Literacy,Semester 2,82,40,61,Under-7,14.0,71,62,5,M,1
FHS1911,Male,Grade 12,Science,12A,A,45,Information Technology,Semester 1,99,50,33,Under-7,18.3,79,74,6,H,1
FHS1912,Male,Grade 12,Science,12A,A,42,Physical Sciences,Semester 1,93,42,63,Under-7,15.6,82,58,4,M,1
FHS1913,Female,Grade 12,Science,12A,A,42,Information Technology,Semester 1,86,33,66,Above-7,17.0,57,43,3,M,1
FHS1914,Female,Grade 12,Commerce,12B,B,35,English FAL,Semester 2,48,44,47,Above-7,11.4,43,32,2,L,0
FHS1915,Male,Grade 12,Tourism,12C,C,38,Life Orientation,Semester 1,58,64,58,Under-7,16.1,71,78,6,H,1
FHS1916,Male,Grade 12,Science,12A,A,42,Life Sciences,Semester 1,35,55,55,Above-7,9.6,68,16,1,L,0
FHS1917,Male,Grade 12,Commerce,12B,B,38,Accounting,Semester 1,65,57,70,Under-7,15.9,79,61,5,M,1
FHS1918,Female,Grade 12,Science,12A,A,38,Physical Sciences,Semester 2,84,56,50,Under-7,19.4,78,76,6,H,1
FHS1919,Male,Grade 12,Commerce,12B,B,45,Business Studies,Semester 2,49,18,51,Above-7,8.8,72,24,1,L,0
FHS1920,Female,Grade 12,Science,12A,A,42,Life Sciences,Semester 2,68,68,52,Under-7,11.5,90,55,4,M,1
FHS1921,Male,Grade 12,Tourism,12C,C,32,Life Orientation,Semester 2,60,46,26,Under-7,15.6,77,68,5,M,1
FHS1922,Female,Grade 12,Science,12A,A,32,Physical Sciences,Semester 1,61,74,76,Under-7,18.3,59,59,4,M,1
FHS1923,Male,Grade 12,Science,12A,A,38,Geography,Semester 2,39,15,39,Under-7,6.3,42,44,3,M,1
FHS1924,Male,Grade 12,Science,12A,A,38,English FAL,Semester 2,38,51,34,Under-7,12.8,51,40,3,M,1
FHS1925,Male,Grade 12,Tourism,12C,C,35,Mathematical Literacy,Semester 1,58,56,43,Above-7,9.3,57,41,3,M,1
FHS1926,Female,Grade 12,Science,12A,A,45,Mathematics,Semester 1,1,10,13,Above-7,6.2,12,5,1,L,0
FHS1927,Female,Grade 12,Science,12A,A,45,Information Technology,Semester 1,73,24,87,Under-7,26.6,79,68,5,M,1
FHS1928,Male,Grade 12,Science,12A,A,38,Geography,Semester 1,8,27,16,Under-7,6.7,46,30,2,L,0
FHS1929,Male,Grade 12,Tourism,12C,C,35,English FAL,Semester 1,50,0,40,Above-7,8.1,67,35,2,L,0
FHS1930,Male,Grade 12,Commerce,12B,B,48,English FAL,Semester 1,43,3,28,Under-7,10.1,52,44,3,M,1
FHS1931,Female,Grade 12,Science,12A,A,32,Physical Sciences,Semester 2,41,38,59,Under-7,10.2,79,44,3,M,1
FHS1932,Male,Grade 12,Science,12A,A,45,Information Technology,Semester 2,35,13,40,Under-7,3.2,42,40,3,M,1
FHS1933,Male,Grade 12,Science,12A,A,35,Mathematics,Semester 2,66,47,52,Under-7,11.0,60,39,2,L,0
FHS1934,Male,Grade 12,Commerce,12B,B,35,Life Orientation,Semester 2,95,99,73,Under-7,16.6,100,97,7,H,1
FHS1935,Male,Grade 12,Commerce,12B,B,38,Economics,Semester 2,22,60,0,Under-7,7.8,64,23,1,L,0
FHS1936,Male,Grade 12,Science,12A,A,35,English FAL,Semester 1,22,40,27,Above-7,9.1,35,13,1,L,0
FHS1937,Male,Grade 12,Science,12A,A,35,Information Technology,Semester 1,52,50,36,Above-7,15.2,56,36,2,L,0
FHS1938,Male,Grade 12,Commerce,12B,B,38,Business Studies,Semester 1,62,62,57,Under-7,20.5,73,65,5,M,1
FHS1939,Male,Grade 12,Commerce,12B,B,35,Accounting,Semester 2,94,77,20,Under-7,27.1,85,74,6,H,1
FHS1940,Female,Grade 12,Commerce,12B,B,42,English FAL,Semester 1,54,24,26,Under-7,5.5,51,28,1,L,0
FHS1941,Male,Grade 12,Science,12A,A,42,Life Orientation,Semester 2,41,50,62,Under-7,15.4,83,65,5,M,1
FHS1942,Male,Grade 12,Science,12A,A,45,Geography,Semester 2,48,33,56,Above-7,15.0,69,43,3,M,1
FHS1943,Female,Grade 12,Commerce,12B,B,45,Mathematical Literacy,Semester 1,90,28,76,Under-7,18.2,89,75,6,H,1
FHS1944,Female,Grade 12,Tourism,12C,C,35,History,Semester 2,39,58,44,Above-7,5.2,38,27,1,L,0
FHS1945,Female,Grade 12,Tourism,12C,C,42,Mathematical Literacy,Semester 1,73,37,75,Under-7,13.8,58,72,6,H,1
FHS1946,Female,Grade 12,Science,12A,A,38,Mathematics,Semester 1,32,23,43,Under-7,12.8,33,24,1,L,0
FHS1947,Male,Grade 12,Science,12A,A,42,Information Technology,Semester 1,88,79,70,Under-7,21.0,81,77,6,H,1
FHS1948,Female,Grade 12,Tourism,12C,C,32,Geography,Semester 1,82,81,84,Under-7,20.1,83,79,6,H,1
FHS1949,Male,Grade 12,Commerce,12B,B,42,Business Studies,Semester 1,49,29,79,Under-7,11.9,64,53,4,M,1
FHS1950,Female,Grade 12,Science,12A,A,42,Physical Sciences,Semester 1,66,0,71,Under-7,12.9,54,27,1,L,0
FHS1951,Female,Grade 12,Tourism,12C,C,42,English FAL,Semester 2,66,68,64,Above-7,12.2,77,44,3,M,1
FHS1952,Male,Grade 12,Science,12A,A,42,English FAL,Semester 1,49,33,40,Under-7,13.8,49,48,3,M,1
FHS1953,Male,Grade 12,Tourism,12C,C,45,History,Semester 2,38,48,40,Under-7,9.7,64,58,4,M,1
FHS1954,Female,Grade 12,Science,12A,A,32,Mathematics,Semester 2,21,65,62,Under-7,22.1,60,50,4,M,1
FHS1955,Male,Grade 12,Science,12A,A,38,English FAL,Semester 2,25,57,61,Under-7,15.2,51,31,2,L,0
FHS1956,Male,Grade 12,Tourism,12C,C,42,English FAL,Semester 1,48,48,39,Under-7,9.6,57,36,2,L,0
FHS1957,Male,Grade 12,Science,12A,A,45,Physical Sciences,Semester 2,75,36,54,Under-7,10.0,68,53,4,M,1
FHS1958,Female,Grade 12,Science,12A,A,38,Geography,Semester 1,38,21,38,Above-7,7.5,62,17,1,L,0
FHS1959,Male,Grade 12,Science,12A,A,38,Geography,Semester 1,77,52,53,Under-7,15.3,86,71,6,H,1
